video_name,video_path,resolution,width,height,fps,codec,pix_fmt,bit_depth,bitrate(Mbps),duration(s),size(b),colorspace,color_transfer,color_range,color_primaries,fps_float,bit_per_frame_per_pixel
iwLSqb_UUN8_921.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/iwLSqb_UUN8_921.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.067230870733912,"920.017000
",25822329544,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.639795297778001e-08
fA9TsyhXcJI_666.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/fA9TsyhXcJI_666.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.331343144602325,"665.833000
",15534778200,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.376343534835683e-08
IJCfLa8zn3U_651.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/IJCfLa8zn3U_651.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.38792599200246,"650.200000
",15206829480,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.399082912166628e-08
9jkb0unhv9A_727.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/9jkb0unhv9A_727.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.295567750998487,"726.100000
",16914911744,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.361966206516238e-08
RmEOZm9jm3Y_689.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RmEOZm9jm3Y_689.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.57442064214787,"688.533000
",16231766568,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.474030929361124e-08
63XKGAYkxmg_1179.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/63XKGAYkxmg_1179.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.559907916345917,"1178.233000
",27759060984,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.468198590352494e-08
8gfAvnPTHks_950.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/8gfAvnPTHks_950.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,27.782715103487913,"949.966000
",26392634736,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.5882073761453904e-08
hqcBKVTOaus_801.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hqcBKVTOaus_801.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.481424851224887,"800.033000
",18785914768,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.436658006697245e-08
RP49WdPZ9HM_665.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RP49WdPZ9HM_665.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.439523698106047,"664.167000
",15567758136,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.419818873017154e-08
zmSGleLkJAw_903.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zmSGleLkJAw_903.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.892882719475192,"902.733000
",26082558696,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805700777929525e-08
X3LbqW5n7vc_648.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/X3LbqW5n7vc_648.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,26.732073047652733,"647.413000
",17306691608,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.3768815332881666e-08
a3NwsE0GAoc_644.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/a3NwsE0GAoc_644.webm,2:1,3840,1920,24/1,vp9,yuv420p10le,,18.915882952065314,"643.292000
",12168436176,bt2020nc,arib-std-b67,tv,bt2020,24.0,1.0690128440611275e-07
U6aiIb18ops_608.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/U6aiIb18ops_608.webm,169:108,3380,2160,60/1,vp9,yuv420p10le,,25.3974466300227,"607.467000
",15428110712,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.797868413968948e-08
NvGuq67KnRo_622.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NvGuq67KnRo_622.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.916394257474465,"621.817000
",17980705528,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8104251578322855e-08
rn3nQi3L7-o_855.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/rn3nQi3L7-o_855.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.96636801246778,"854.683000
",24757062312,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8204668234929145e-08
jnYyGD5Dnr8_803.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jnYyGD5Dnr8_803.webm,16:9,3840,2160,27001/466,vp9,yuv420p10le,,28.54190565123662,"802.957000
",22917922936,bt2020nc,arib-std-b67,tv,bt2020,57.94206008583691,5.9388732779863496e-08
VUJOwowwh0Q_1042.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/VUJOwowwh0Q_1042.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.62237020074921,"1041.100000
",24593249616,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.49330078155109e-08
L8-sRmJWa30_766.mp4,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/L8-sRmJWa30_766.mp4,16:9,7680,4320,24/1,av1,yuv420p10le,,36.89723012198637,765.125000,38413706280,bt2020nc,arib-std-b67,tv,bt2020,24.0,4.6338028923614086e-08
o6EVctLoJ98_847.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/o6EVctLoJ98_847.webm,16:9,3840,2160,25/1,vp9,yuv420p10le,,22.51181605177382,"846.760000
",19062105360,bt2020nc,arib-std-b67,tv,bt2020,25.0,1.0856392771881665e-07
gJ3UP-FkY10_1009.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/gJ3UP-FkY10_1009.webm,16:9,3840,2160,25/1,vp9,yuv420p10le,,22.253380107121604,"1008.200000
",22435857824,bt2020nc,arib-std-b67,tv,bt2020,25.0,1.0731761239931329e-07
y13e4ah6GRg_657.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/y13e4ah6GRg_657.webm,16:9,3840,2160,29729/1000,vp9,yuv420p10le,,23.4063584010376,"656.901000
",15375660240,bt2020nc,arib-std-b67,tv,bt2020,29.729,9.492237025082664e-08
9N_yoEqJXC8_1072.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/9N_yoEqJXC8_1072.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,22.222158252488793,"1071.604000
",23813353672,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,4.4697585602365374e-08
jBwNSjXmMI8_619.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jBwNSjXmMI8_619.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,29.146185005089137,"617.983000
",18011846848,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8565990316939016e-08
RpOt6Yv9ns8_907.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RpOt6Yv9ns8_907.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.795348194094178,"906.055000
",26090169208,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.791888106598708e-08
9zTnxFjbxCw_1062.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/9zTnxFjbxCw_1062.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.494493014137607,"1061.000000
",24927657088,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.441909808279324e-08
yfFaqXMeIHs_680.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/yfFaqXMeIHs_680.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.550421585398322,"679.867000
",16011154472,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.464386246703929e-08
lKIi4E4PTZw_929.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/lKIi4E4PTZw_929.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.506521156190896,"928.428000
",26466252424,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.733793518736101e-08
_DXg0DXk7fI_945.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/_DXg0DXk7fI_945.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.687451085627025,"944.293000
",27089359248,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.7701857130365604e-08
cFk17QtE8qg_795.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/cFk17QtE8qg_795.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.63423075964645,"794.567000
",22751814832,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.753727567122888e-08
swm3ow-harM_653.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/swm3ow-harM_653.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.120189098712448,"652.400000
",18345611368,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.6504366598171556e-08
N_jNC03Inww_645.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/N_jNC03Inww_645.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,3.502756862015504,"645.000000
",2259278176,bt2020nc,arib-std-b67,tv,bt2020,60.0,7.038397115353942e-09
SNdb9Y95fmY_770.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/SNdb9Y95fmY_770.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.855614057075993,"769.150000
",22194295552,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.798212058150879e-08
FvhZvTjv1HE_1017.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/FvhZvTjv1HE_1017.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.50135356156662,"1016.533000
",23889901440,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.444666908422799e-08
70LfleEP108_982.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/70LfleEP108_982.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.317784986345576,"981.733000
",22891839008,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.370894815114445e-08
AFY-lnO2Z64_1028.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/AFY-lnO2Z64_1028.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.50876999570817,"1027.533000
",24156036960,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.447647406968626e-08
ZiJh3wEbP6A_775.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ZiJh3wEbP6A_775.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.443716199328687,"774.600000
",18159502568,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.421503745229185e-08
B-Jn8MsYrQY_854.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/B-Jn8MsYrQY_854.webm,9:16,2160,3840,21715/371,vp9,yuv420p10le,,28.603909891417942,"853.548000
",24414810080,bt2020nc,arib-std-b67,tv,bt2020,58.53099730458221,5.891888257527133e-08
3EZJ7HPjEqQ_719.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/3EZJ7HPjEqQ_719.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.659136246514663,"718.367000
",16995942728,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.508076230755957e-08
dEvpIcsO8wU_622.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/dEvpIcsO8wU_622.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.995758509521306,"621.921000
",18033071128,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.832198580170274e-08
hgpCLWS0fvs_1051.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hgpCLWS0fvs_1051.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.40469601729846,"1050.267000
",24581179872,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.405822409215237e-08
hP5SH-ZZ_Rs_1038.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hP5SH-ZZ_Rs_1038.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.466753626987952,"1037.500000
",24346756888,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.430761970722396e-08
BxEc8C2rbXY_633.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/BxEc8C2rbXY_633.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.307246970843927,"632.767000
",14748056744,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.36665982303077e-08
kiuEhKVS__Y_1114.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/kiuEhKVS__Y_1114.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.204524775851226,"1113.100000
",25828956528,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.325378076714902e-08
BlW6wNpIO-0_1052.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/BlW6wNpIO-0_1052.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.733605819263236,"1051.817000
",30222495072,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.779469262970005e-08
RMJE7iBxPsg_790.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RMJE7iBxPsg_790.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.497260093753958,"789.300000
",18546387392,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.443021835517119e-08
jo-XK_Wm-zo_838.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jo-XK_Wm-zo_838.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,22.981977266079515,"837.603000
",19249773104,bt2020nc,smpte2084,tv,bt2020,29.97002997002997,9.245177165053367e-08
NqZjtMKI4Eo_1073.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NqZjtMKI4Eo_1073.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.893817128468175,"1072.250000
",30981395416,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8058885369382105e-08
CbmYDDpvyV4_626.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CbmYDDpvyV4_626.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.56814328732467,"625.317000
",17864145656,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.740448030664197e-08
gajU7hJBBeU_705.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/gajU7hJBBeU_705.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.55110262350937,"704.400000
",16589396688,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.464659940646447e-08
5_o1N9vKgUI_783.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5_o1N9vKgUI_783.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.931302917031818,"782.782000
",22646903160,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.819234000717117e-08
Pxc0p2pkrZ8_893.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Pxc0p2pkrZ8_893.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.556830622181135,"892.425000
",21022704568,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.476428856740016e-08
Xhha-pdK2BU_1017.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Xhha-pdK2BU_1017.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,26.02318123974454,"1016.532000
",26453396472,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.234295237633273e-08
dZ8Ar45J2zQ_640.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/dZ8Ar45J2zQ_640.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.858578053836705,"639.155000
",18445104456,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.8046061425174314e-08
xi7G-oCzxA8_1179.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/xi7G-oCzxA8_1179.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.518586898648724,"1178.367000
",27713526688,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.451592600087097e-08
Qn509WvmX9o_664.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Qn509WvmX9o_664.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.69974087958169,"663.429000
",19040240392,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.772657678680413e-08
XJcM-4rpJoU_676.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/XJcM-4rpJoU_676.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.174721875055532,"675.308000
",19026615080,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.667055506150441e-08
478jiqSk120_668.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/478jiqSk120_668.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.34749328418433,"667.901000
",15593814112,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.392216747632344e-08
6kzfY2JldAg_649.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/6kzfY2JldAg_649.webm,16:9,3840,2160,19183/324,vp9,yuv420p10le,,28.504389432098765,"648.000000
",18470844352,bt2020nc,arib-std-b67,tv,bt2020,59.20679012345679,5.8043721638500656e-08
W9XHztAYiYw_821.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/W9XHztAYiYw_821.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.504195642213016,"820.600000
",19287542944,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.445809076892449e-08
xSPi-67H51I_993.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/xSPi-67H51I_993.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.41882073820795,"992.024000
",23232032224,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.420910316577513e-08
5uNiCJGHa_A_615.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5uNiCJGHa_A_615.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.442405426154846,"614.800000
",14412390856,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.420976974888618e-08
eIJDOeSTQgM_820.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/eIJDOeSTQgM_820.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.487566886446885,"819.000000
",19236317280,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.4391263528995e-08
jMsJAWpmXNQ_609.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jMsJAWpmXNQ_609.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,22.961777887360753,"608.367000
",13969187928,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.227823546553801e-08
JRbZdLlhNmA_715.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/JRbZdLlhNmA_715.webm,16:9,3840,2160,28353/947,vp9,yuv420p10le,,23.417261520674437,"714.433000
",16730064400,bt2020nc,arib-std-b67,tv,bt2020,29.939809926082365,9.429791531513462e-08
4J0OfRe7IiQ_705.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/4J0OfRe7IiQ_705.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.292602164755824,"704.837000
",16417487832,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.370135178321349e-08
lgY3hu51LgM_775.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/lgY3hu51LgM_775.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.402891253824524,"774.933000
",18135672728,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.405097115252268e-08
G76xCu8Wq2U_740.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/G76xCu8Wq2U_740.webm,16:9,3264,1836,60/1,vp9,yuv420p10le,,20.640003040438646,"739.367000
",15260537128,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.74031440021028e-08
2nXsvpk9rd0_1135.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/2nXsvpk9rd0_1135.webm,8:5,2880,1800,60/1,vp9,yuv420p10le,,5.793284162073983,"1134.050000
",6569873904,bt2020nc,smpte2084,tv,bt2020,60.0,1.8625527784445675e-08
YY7_WRyGlDg_855.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/YY7_WRyGlDg_855.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.423117871398762,"854.533000
",20015827184,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.413225739213109e-08
aiqWrzRAYDI_949.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/aiqWrzRAYDI_949.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,22.637964952736677,"948.833000
",21479648200,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.097690390599552e-08
CbQza9PYgDg_747.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CbQza9PYgDg_747.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.891355454731773,"746.517000
",21567888000,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805393891206069e-08
NJ_lL8Yjr-s_662.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NJ_lL8Yjr-s_662.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.492234568050485,"661.744000
",18854565272,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.730919918480373e-08
1MzGeNd4zwI_1001.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/1MzGeNd4zwI_1001.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.301763029879083,"1000.700000
",23318074264,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.364455950150738e-08
EOTVxMdFurg_797.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/EOTVxMdFurg_797.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.33377257944369,"796.067000
",18575246336,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.377319870211102e-08
QR12NsVtCSU_736.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/QR12NsVtCSU_736.webm,16:9,3840,2160,29951/1000,vp9,yuv420p10le,,23.476989614671112,"735.268000
",17261879200,bt2020nc,arib-std-b67,tv,bt2020,29.951,9.4503110927178e-08
zCKnhVFAIKk_782.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zCKnhVFAIKk_782.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.55001847698059,"781.080000
",18394448432,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.473688470718224e-08
kiy66LHkdB0_806.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/kiy66LHkdB0_806.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.408924194611995,"805.233000
",18849638256,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.407521618848056e-08
hQchd5MnD60_680.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hQchd5MnD60_680.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.905051418486654,"679.950000
",19653989712,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8081459415361876e-08
LqgCFcTgGIc_783.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/LqgCFcTgGIc_783.webm,16:9,3840,2160,25/1,vp9,yuv420p10le,,20.85568114653587,"782.880000
",16327495656,bt2020nc,arib-std-b67,tv,bt2020,25.0,1.0057716602303177e-07
XFaunjhBXRE_667.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/XFaunjhBXRE_667.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.34374506074696,"666.700000
",15563274832,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.38132758678424e-08
7Mej3knP9kQ_1007.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/7Mej3knP9kQ_1007.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.33774093420791,"1006.200000
",23482434928,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.378914662988648e-08
mqCDmw3y5Qg_1140.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/mqCDmw3y5Qg_1140.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.05623877077476,"1139.905000
",31981446856,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.643223848415618e-08
zOqESDN3eQI_790.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zOqESDN3eQI_790.webm,16:9,3840,2160,50/1,vp9,yuv420p10le,,27.04692621866207,"788.980000
",21339483848,bt2020nc,arib-std-b67,tv,bt2020,50.0,6.521731823558563e-08
1TUJ_4bem_g_788.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/1TUJ_4bem_g_788.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.90502726061042,"787.033000
",22749210320,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.808141087281865e-08
vK2yVMp-moY_706.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vK2yVMp-moY_706.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.295678699096612,"705.233000
",16428881376,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.362010794068534e-08
wFnlW3NO-z4_659.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/wFnlW3NO-z4_659.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.552071543134872,"658.400000
",15506683904,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.465049327713025e-08
