video_name,video_path,resolution,width,height,fps,codec,pix_fmt,bit_depth,bitrate(Mbps),duration(s),size(b),colorspace,color_transfer,color_range,color_primaries,fps_float,bit_per_frame_per_pixel
iqcecM-fc-8_896.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/iqcecM-fc-8_896.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.899259678761048,"895.595000
",25882032472,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.812788832928681e-08
PgwVtx1yw34_794.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/PgwVtx1yw34_794.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.596045943289226,"793.500000
",22690962456,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7460547564801204e-08
5EUUzfjCGkM_707.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5EUUzfjCGkM_707.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.863805591729044,"706.472000
",20391470464,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.805657607995166e-08
V-UeIQEmlHc_844.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/V-UeIQEmlHc_844.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.821229042168316,"843.050000
",24297737144,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.791302774998456e-08
vq9wUMfCoGk_781.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vq9wUMfCoGk_781.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.66766466764951,"780.050000
",22362211824,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.760445736008534e-08
R0NrNs-6VSs_918.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/R0NrNs-6VSs_918.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.882293073550137,"917.483000
",26499012896,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.803572907333088e-08
a05tVjavPxY_1065.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/a05tVjavPxY_1065.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.81752755085741,"1064.250000
",30669053696,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7905590018280226e-08
iwLSqb_UUN8_921.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/iwLSqb_UUN8_921.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.067230870733912,"920.017000
",25822329544,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.639795297778001e-08
zmSGleLkJAw_903.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zmSGleLkJAw_903.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.892882719475192,"902.733000
",26082558696,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805700777929525e-08
NvGuq67KnRo_622.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NvGuq67KnRo_622.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.916394257474465,"621.817000
",17980705528,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8104251578322855e-08
rn3nQi3L7-o_855.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/rn3nQi3L7-o_855.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.96636801246778,"854.683000
",24757062312,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8204668234929145e-08
jnYyGD5Dnr8_803.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jnYyGD5Dnr8_803.webm,16:9,3840,2160,27001/466,vp9,yuv420p10le,,28.54190565123662,"802.957000
",22917922936,bt2020nc,arib-std-b67,tv,bt2020,57.94206008583691,5.9388732779863496e-08
jBwNSjXmMI8_619.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jBwNSjXmMI8_619.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,29.146185005089137,"617.983000
",18011846848,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8565990316939016e-08
RpOt6Yv9ns8_907.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RpOt6Yv9ns8_907.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.795348194094178,"906.055000
",26090169208,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.791888106598708e-08
lKIi4E4PTZw_929.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/lKIi4E4PTZw_929.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.506521156190896,"928.428000
",26466252424,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.733793518736101e-08
_DXg0DXk7fI_945.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/_DXg0DXk7fI_945.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.687451085627025,"944.293000
",27089359248,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.7701857130365604e-08
cFk17QtE8qg_795.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/cFk17QtE8qg_795.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.63423075964645,"794.567000
",22751814832,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.753727567122888e-08
swm3ow-harM_653.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/swm3ow-harM_653.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.120189098712448,"652.400000
",18345611368,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.6504366598171556e-08
SNdb9Y95fmY_770.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/SNdb9Y95fmY_770.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.855614057075993,"769.150000
",22194295552,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.798212058150879e-08
dEvpIcsO8wU_622.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/dEvpIcsO8wU_622.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.995758509521306,"621.921000
",18033071128,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.832198580170274e-08
BlW6wNpIO-0_1052.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/BlW6wNpIO-0_1052.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.733605819263236,"1051.817000
",30222495072,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.779469262970005e-08
NqZjtMKI4Eo_1073.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NqZjtMKI4Eo_1073.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.893817128468175,"1072.250000
",30981395416,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8058885369382105e-08
CbmYDDpvyV4_626.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CbmYDDpvyV4_626.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.56814328732467,"625.317000
",17864145656,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.740448030664197e-08
5_o1N9vKgUI_783.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5_o1N9vKgUI_783.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.931302917031818,"782.782000
",22646903160,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.819234000717117e-08
dZ8Ar45J2zQ_640.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/dZ8Ar45J2zQ_640.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.858578053836705,"639.155000
",18445104456,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.8046061425174314e-08
Qn509WvmX9o_664.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Qn509WvmX9o_664.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.69974087958169,"663.429000
",19040240392,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.772657678680413e-08
XJcM-4rpJoU_676.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/XJcM-4rpJoU_676.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.174721875055532,"675.308000
",19026615080,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.667055506150441e-08
6kzfY2JldAg_649.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/6kzfY2JldAg_649.webm,16:9,3840,2160,19183/324,vp9,yuv420p10le,,28.504389432098765,"648.000000
",18470844352,bt2020nc,arib-std-b67,tv,bt2020,59.20679012345679,5.8043721638500656e-08
CbQza9PYgDg_747.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CbQza9PYgDg_747.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.891355454731773,"746.517000
",21567888000,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805393891206069e-08
NJ_lL8Yjr-s_662.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NJ_lL8Yjr-s_662.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.492234568050485,"661.744000
",18854565272,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.730919918480373e-08
hQchd5MnD60_680.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hQchd5MnD60_680.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.905051418486654,"679.950000
",19653989712,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8081459415361876e-08
mqCDmw3y5Qg_1140.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/mqCDmw3y5Qg_1140.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.05623877077476,"1139.905000
",31981446856,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.643223848415618e-08
zOqESDN3eQI_790.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zOqESDN3eQI_790.webm,16:9,3840,2160,50/1,vp9,yuv420p10le,,27.04692621866207,"788.980000
",21339483848,bt2020nc,arib-std-b67,tv,bt2020,50.0,6.521731823558563e-08
1TUJ_4bem_g_788.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/1TUJ_4bem_g_788.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.90502726061042,"787.033000
",22749210320,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.808141087281865e-08
bgJn-Z2W5As_607.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/bgJn-Z2W5As_607.webm,16:9,3840,2160,7094/125,vp9,yuv420p10le,,28.36349196401063,"606.957000
",17215419992,bt2020nc,arib-std-b67,tv,bt2020,56.752,6.025506388006587e-08
a49F-ZRu_RE_830.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/a49F-ZRu_RE_830.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.318794127359457,"829.746000
",23497406152,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.6960341578057504e-08
NZdHZdkuArs_697.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NZdHZdkuArs_697.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.925594208102165,"696.283000
",20140399512,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.812273784742751e-08
QzC7_Dtpnho_707.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/QzC7_Dtpnho_707.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.850047460639306,"706.733000
",20389280592,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7970935130206936e-08
rwiYyMF4NkY_642.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/rwiYyMF4NkY_642.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.220604932845845,"641.658000
",18107976920,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.676284411281882e-08
Ck-rtGp9EWs_919.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Ck-rtGp9EWs_919.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.927989768518167,"918.733000
",26577098824,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.812755145744552e-08
CX_cjQ-YQhQ_705.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CX_cjQ-YQhQ_705.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.89800681227345,"704.317000
",20353357464,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.806730406915801e-08
ssf2iAfDcO4_910.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ssf2iAfDcO4_910.webm,16:9,3840,2160,11977/200,vp9,yuv420p10le,,28.936015146900527,"909.493000
",26317103224,bt2020nc,arib-std-b67,tv,bt2020,59.885,5.825533361142817e-08
4iKlXLJ3wS8_723.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/4iKlXLJ3wS8_723.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.910336819944597,"722.000000
",20873263184,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.809207983688713e-08
_9mBuqOmGBo_648.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/_9mBuqOmGBo_648.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,29.02807005331891,"647.050000
",18782612728,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.832865156675771e-08
eGtnKwAT93g_637.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/eGtnKwAT93g_637.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.726374319058817,"636.986000
",18298298272,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.778014721085513e-08
erM1o4JkLww_650.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/erM1o4JkLww_650.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.371264141102547,"649.967000
",18440385440,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7008873740319866e-08
cxhlweVLOPQ_918.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/cxhlweVLOPQ_918.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.895151799345694,"917.000000
",26496854200,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8061567240840595e-08
TB3LFMYdGiA_670.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/TB3LFMYdGiA_670.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.860076911358377,"669.550000
",19323264496,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.799108818672513e-08
8q2wxZ8eXGA_843.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/8q2wxZ8eXGA_843.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.670964196119357,"842.283000
",24149065736,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7611087392536644e-08
hpip-urGtdg_1128.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/hpip-urGtdg_1128.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.582673403981733,"1127.650000
",32231251664,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7433676946658255e-08
KBbjXKi8Hfk_852.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/KBbjXKi8Hfk_852.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.875756583044474,"851.050000
",24574712640,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.808061426972986e-08
ACQr4B6Dfdk_786.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ACQr4B6Dfdk_786.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.79519475750269,"785.885000
",22629711632,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.7918572444065447e-08
3TiNFvLsSp8_902.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/3TiNFvLsSp8_902.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.146392626102543,"901.667000
",25378673400,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.661357369111996e-08
sV84ydcTY1I_665.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/sV84ydcTY1I_665.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.94872633162805,"664.600000
",19239323520,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.816921925561835e-08
JMpgffz8Jvw_1047.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/JMpgffz8Jvw_1047.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.808852149872518,"1046.783000
",30156616680,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7888157772859836e-08
oQDMvNpAj00_1018.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/oQDMvNpAj00_1018.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.735323336446303,"1017.250000
",29231007664,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.774040986779494e-08
qBrpEDAYOTw_651.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/qBrpEDAYOTw_651.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.57970740161981,"650.817000
",18600159432,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.742771709751923e-08
HzOYAhoKlNU_843.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/HzOYAhoKlNU_843.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.84765588813348,"842.075000
",24291889832,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.802409261229232e-08
xyZQCS7_97Q_647.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/xyZQCS7_97Q_647.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.848238186396113,"646.183000
",18641241096,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.796729959650711e-08
7ZctBJd0AqI_1194.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/7ZctBJd0AqI_1194.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.52481355040653,"1193.883000
",34055289976,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7317414059298106e-08
FJOVavN9-os_628.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/FJOVavN9-os_628.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.893782232261994,"627.283000
",18124578400,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805881524936904e-08
9o1Jh6iAbgo_640.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/9o1Jh6iAbgo_640.webm,16:9,3840,2160,50/1,vp9,yuv420p10le,,26.992321792948236,"639.840000
",17270767176,bt2020nc,arib-std-b67,tv,bt2020,50.0,6.508565247142225e-08
jGm9wVjAWCA_606.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jGm9wVjAWCA_606.webm,16:9,3840,2160,24763/414,vp9,yuv420p10le,,28.796164602777708,"605.895000
",17447452152,bt2020nc,arib-std-b67,tv,bt2020,59.81400966183575,5.8042586240466506e-08
qmUQDAVmOq0_877.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/qmUQDAVmOq0_877.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.894873401988434,"876.167000
",25316734544,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.806100783257064e-08
h8MZIBX5g3o_836.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/h8MZIBX5g3o_836.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.86735392925651,"835.667000
",24123495056,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8005710538147246e-08
ZQUVPlpQZZY_948.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ZQUVPlpQZZY_948.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.916496138928867,"947.017000
",27384413424,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.81044562976805e-08
i8NcZpg7l1k_836.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/i8NcZpg7l1k_836.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.522362623104655,"835.468000
",23829521256,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.7369798668639456e-08
KJ-CnhmVFNo_610.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/KJ-CnhmVFNo_610.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.858163214823513,"609.626000
",17592686608,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.804522701916871e-08
TymPX1ilDJU_633.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/TymPX1ilDJU_633.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.84303261577367,"632.700000
",18248986736,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.795683958609357e-08
K68fCHse65w_842.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/K68fCHse65w_842.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,29.068591010536274,"841.474000
",24460463552,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.8468480886102844e-08
8-W_-o31eCw_637.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/8-W_-o31eCw_637.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.242256272677295,"636.650000
",17980432456,bt2020nc,smpte2084,tv,bt2020,60.0,5.674964689565107e-08
5DrkViK_n68_720.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5DrkViK_n68_720.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.825187206922568,"719.733000
",20746438464,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7920981238189956e-08
OIQUTvhAUSc_986.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/OIQUTvhAUSc_986.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.27863664232288,"985.467000
",27867663216,bt2020nc,smpte2084,tv,bt2020,60.0,5.682274916876222e-08
4V0iAQFc2CQ_604.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/4V0iAQFc2CQ_604.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.799529504559366,"603.483000
",17380026464,bt2020nc,smpte2084,tv,bt2020,60.0,5.786942496254374e-08
vsgEe8Vv4AA_927.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vsgEe8Vv4AA_927.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.902572984827046,"926.583000
",26780632784,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.807647928085424e-08
TdyW7sqg4KA_943.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/TdyW7sqg4KA_943.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.524000501034976,"942.050000
",26871034672,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.731578032776125e-08
De6QqHa2so0_815.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/De6QqHa2so0_815.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.867770652587637,"814.450000
",23511355808,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8006547896949825e-08
ZwraVM3mmdk_1051.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ZwraVM3mmdk_1051.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,29.23154822857143,"1050.000000
",30693125640,bt2020nc,smpte2084,tv,bt2020,60.0,5.8737518141901826e-08
lINoyPZ9w8I_648.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/lINoyPZ9w8I_648.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.835225126036526,"647.233000
",18663109264,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7941151310998034e-08
KYLE7ZAaTCQ_632.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/KYLE7ZAaTCQ_632.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.866992804752474,"631.250000
",18222289208,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8004984898952855e-08
MSMzbIPuUu8_1197.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/MSMzbIPuUu8_1197.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.687205891991304,"1196.200000
",34315635688,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7643723259048885e-08
a2lP9znCpPI_956.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/a2lP9znCpPI_956.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.763792663880622,"955.955000
",27496891416,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.7855410362695216e-08
EVMIFT4GBKo_688.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/EVMIFT4GBKo_688.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.292429627257775,"687.070000
",19438879624,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.6907312097897694e-08
T5647HLb7_s_731.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/T5647HLb7_s_731.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.9644949006978,"730.296000
",21152654768,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.8259102268260574e-08
c_P7-nKcWwU_632.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/c_P7-nKcWwU_632.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.653186461027698,"631.333000
",18089702168,bt2020nc,smpte2084,tv,bt2020,60.0,5.7575365027463705e-08
op_91hzQyiE_1118.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/op_91hzQyiE_1118.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.540105521560207,"1117.800000
",31902129952,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.740548668388713e-08
